barcode,desc_corta,nombre,lote,stock_inicial,cantidad_sistema,costo,caducidad,almacen,cantidad_fisica
7501008443026,ALKA SELTZER,ALKA SELTZER    100 Tableta,X268UK,2,2,251.0,2027-10-30,ALLY-Farmacia,
7501328979564,Plaquenil,Plaquenil ( Hidroxicloroquina) 200 mg 20 Tab,EMX1468,2,2,917.51,2027-10-30,ALLY-Farmacia,
7501109900596,Vermox,Vermox (Mebendazol) 500 mg 500 Tab,AV8997,3,3,97.02,2027-10-30,ALLY-Farmacia,
7503008344617,Vitamina E,Vitamina E (Vitamina E) 850 mg 30 Cap,0645,1,1,40.64,2027-10-30,ALLY-Farmacia,
7502216800885,Leflunomida,Leflunomida   (Leflunomida ) 20 mg  30 Comprimido,4KN356A,3,3,113.1,2027-10-31,ALLY-Farmacia,
7501547522220,Trociletas Cereza,Trociletas Cereza   10 Tab,CV01IN,50,2,33.64,2027-11-30,ALLY-Farmacia,
7503007822680,Novofine 32g 0.23/0.25 x 6 mm ,Novofine 32g 0.23/0.25 x 6 mm    7 Jeringa,MS7M12S-1,33,33,43.19,2027-11-30,ALLY-Farmacia,
7501089800978,Atemperator Pediátrico 100 ml,Atemperator Pediátrico 100 ml   (Valproato De Magnesio ) 100 mg  1 Solución,24100100,1,1,581.07,2027-11-30,ALLY-Farmacia,
7501008443033,Alka Seltzer ,"Alka Seltzer  (Bicarbonato de sodio,Acido Cítrico,Acido Acetilsalicilico) 1.976 g/1 g/0.324 g 12 Tabletas Efervescentes",X269S8,2,1,35.15,2027-11-30,ALLY-Farmacia,
7502213042752,Clofhiven,"Clofhiven (Beclometasona, Dipropionato De Benzonatato) 50 mcg 1 Aerosol",4L021,2,2,54.18,2027-12-05,ALLY-Farmacia,
7501065054029,Tums Sabores Surtidos,Tums Sabores Surtidos   ( Carbonato de calcio ) 750 mg  48 Tableta,UK9V,2,1,75.32,2027-12-30,ALLY-Farmacia,
7502208894960,Portem,Portem   (Paracetamol ) 500 mg  10 Tableta,5010192,100,7,3.88,2027-12-30,ALLY-Farmacia,
4042809512731,Venda Enyesada Gypsona 10 cm x 2.74 m Pieza,Venda Enyesada Gypsona 10 cm x 2.74 m Pieza   ()  1 Venda,0000,1,1,25.17,2027-12-31,ALLY-Farmacia,
10192253012101,Kit de Gastrostomia c/1 set alimentación,Kit de Gastrostomia c/1 set alimentación 1 ml ()  1 Jeringa,720150,2,2,5200.0,2027-12-31,ALLY-Farmacia,
7506246000185,Arnica Cali,Arnica Cali   (Arnica  ) 50 g  1 Pomada,006,6,1,16.09,2027-12-31,ALLY-Farmacia,
785120754254,Venoxil,Venoxil (Cinarizina) 75 mg 60 Tab,5A0124,1,1,43.18,2028-01-30,ALLY-Farmacia,
7502213042738,Farmarest 200 dosis,Farmarest 200 dosis 13.5 g (Salbutamol ) 100 mcg  1 Aerosol,4M073,2,1,39.44,2028-01-31,ALLY-Farmacia,
7501043166522,Avodart,Avodart (Dutasterida) 0.5 mg 30 Cap,9RHF,3,1,1290.28,2028-01-31,ALLY-Farmacia,
7501109930340,Stelara,Stelara   (Ustekinumab ) 90 mg  1 Solución,QBS10MC,3,3,55000.0,2028-01-31,ALLY-Farmacia,
7502001166028,Neoderm-F 40gr,"Neoderm-F 40gr (Fluocinolona,Neomicina) 0.01 g/0.035 g 1 ",25010346,10,10,24.22,2028-01-31,ALLY-Farmacia,
25715670096,Pastillero Ezy Dose 7 Dias,Pastillero Ezy Dose 7 Dias   1 Solido,67009SP1,1,1,29.42,2028-01-31,ALLY-Farmacia,
7501349027329,Dexametasona 2ml,Dexametasona 2ml (Dexametasona) 8 mg 1 ,B25E509,55,13,7.78,2028-01-31,ALLY-Farmacia,
7501095467264,Sal de Uvas Picot,"Sal de Uvas Picot   (Bicarbonato De Sodio, Ácido Tartárico, Acido Cítrico ) 2.485 g/0.2165 g/1.9485 g  50 Polvo",DM60,5,1,166.42,2028-02-28,ALLY-Farmacia,
7502209290914,Tradol Retard,Tradol Retard   (Tramadol ) 100 mg  30 Tableta,289V03,1,1,1353.8,2028-02-28,ALLY-Farmacia,
7504005010529,Canula nasal Oxigeno Adulto,Canula nasal Oxigeno Adulto 0 mg  1 Otros,022329,5,3,12.01,2028-02-28,ALLY-Farmacia,
75006440,Rosatil Pasta,Rosatil Pasta (Óxido De Zinc) 25 g 1 Crema,720433,206,21,10.86,2028-02-28,ALLY-Farmacia,
7501547522220,Trociletas Cereza,Trociletas Cereza   10 Tab,IR01IN,100,24,36.62,2028-02-28,ALLY-Farmacia,
7502001162525,Meclison,"Meclison (Meclizina,Piridoxina) 25 mg/50 mg 20 Tab",25020551,6,4,21.22,2028-02-28,ALLY-Farmacia,
4015630018284,Accu-Check,Accu-Check   ()  100 Lancetas,10824051,1,1,167.1,2028-03-31,ALLY-Farmacia,
7501048335169,Dermocleen Agua Oxigenada ,Dermocleen Agua Oxigenada  230 ml ()  1 Solución,3A123047,3,2,10.28,2028-03-31,ALLY-Farmacia,
7501019050473,Tena Toallas Húmedas Extra Grandes 40 pzas,Tena Toallas Húmedas Extra Grandes 40 pzas    40 Toallitas,L042028,4,2,44.11,2028-04-30,ALLY-Farmacia,
7502274120307,Termo Flu Termómetro Clínico Prismático Tipo Oral,Termo Flu Termómetro Clínico Prismático Tipo Oral   ()  1 Otros,2424345,1,1,68.34,2028-04-30,ALLY-Farmacia,
7501091703816,Vaso cónico ,Vaso cónico     250 Otros,457892,4,1,49.13,2028-04-30,ALLY-Farmacia,
382903201785,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril   ()  10 Agujas,3115872,20,9,49.67,2028-04-30,ALLY-Farmacia,
7506022304155,"AGUJA HIPODERMICA 25Gx5/8""(16mm)","AGUJA HIPODERMICA 25Gx5/8""(16mm)    100 Caja con aguja",2304541902,2,2,53.6,2028-04-30,ALLY-Farmacia,
75041114509,Perilla c/ válvula p7bauma,Perilla c/ válvula p7bauma 0 g  1 Otros,20052025,4,3,70.0,2028-05-20,ALLY-Farmacia,
7501565606032,Algodón Plisado Galia 100 g,Algodón Plisado Galia 100 g   ()  1 Algodón,21-23,2,2,20.79,2028-05-24,ALLY-Farmacia,
750039900337,Kit Bauma/ Estetoscopio,Kit Bauma/ Estetoscopio 1 g  1 Otros,29052025,4,2,281.24,2028-05-30,ALLY-Farmacia,
382903201785,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril   ()  10 Agujas,3143597,4,4,51.69,2028-05-31,ALLY-Farmacia,
382903201785,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril,BD Ultra-Fine 4mm Aguja para Disp. Caja 10 Aguja Estéril   ()  10 Agujas,3143597,6,6,49.11,2028-05-31,ALLY-Farmacia,
7501089809506,Eskapar,Eskapar   (Nifuroxazida  ) 400 mg  16 Capsula,24060014,1,1,207.5,2028-06-30,ALLY-Farmacia,
7501075713718,Namifen,"Namifen (Ácido mefenámico,Ácido mefenámico) 500 mg/500 mg 20 Tab",440224,10,1,22.64,2028-06-30,ALLY-Farmacia,
3594455600153,Elatec 1000mg,"Elatec 1000mg ( Diosmina,Hesperidina) 900 mg/100 mg 30 Tab",6105078,1,1,854.0,2028-06-30,ALLY-Farmacia,
3594455600153,Elatec 1000mg,"Elatec 1000mg ( Diosmina,Hesperidina) 900 mg/100 mg 30 Tab",G105081,1,1,784.0,2028-06-30,ALLY-Farmacia,
7501565606018,Algodón Plisado Galia 25 g,Algodón Plisado Galia 25 g   ()  1 Algodón,30-23,1,1,8.91,2028-07-26,ALLY-Farmacia,
8020030091252,Vessel Due F,Vessel Due F   (Sulodexida ) 250 LRU  50 Capsula,29560,1,1,698.81,2028-07-30,ALLY-Farmacia,
7501070613068,Andantol,Andantol 40 g (Isotipendilo ) 0.75 g  1 Jalea,351JB960,2,2,212.46,2028-08-30,ALLY-Farmacia,
7501192600601,ALCOHOL DESNAT 70° DALUX 1LT Alcohol C/1,ALCOHOL DESNAT 70° DALUX 1LT Alcohol C/1 1 l (ALCOHOL DESNATURALIZADO ) 70 %  1 Líquido,2382411,8,1,43.44,2028-08-31,ALLY-Farmacia,
382903201761,BD Ultra -fine 31gx5 ,BD Ultra -fine 31gx5    ()  10 Agujas,3234686,48,39,52.82,2028-08-31,ALLY-Farmacia,
7501023108894,Cinta micropore de papel para piel,Cinta micropore de papel para piel    1 Cinta adhesiva,2311MPI136,12,5,18.99,2028-09-25,ALLY-Farmacia,
7501125112881,Pisacaina 2% IM/IV 50ml,Pisacaina 2% IM/IV 50ml (Lidocaína) 1 g 1 ,C24S553,2,2,59.54,2028-09-30,ALLY-Farmacia,
7501349022126,Metamizol 2ml,Metamizol 2ml (Metamizol Sódico) 1 g 3 Solución inyectable,B24S846,5,5,18.0,2028-09-30,ALLY-Farmacia,
7501287678034,Bonadoxina,"Bonadoxina   (Meclozina, Piridoxina ) 25 mg/50 mg  25 Tableta",HM6460,2,1,257.41,2028-09-30,ALLY-Farmacia,
7503003746157,Brintellix,Brintellix (Vortioxetina) 10 mg 28 Tab,2816406,2,1,1703.74,2028-09-30,ALLY-Farmacia,
7501537102272,Flebonadrol,Flebonadrol   (Hidrocortisona ) 500 mg  1 Solución inyectable,4100688,5,2,44.5,2028-10-17,ALLY-Farmacia,
7501088505003,Alin,Alin 2 ml (Dexametasona ) 8 mg  1 Solución inyectable,BDK044,3,2,62.46,2028-10-30,ALLY-Farmacia,
7502276681172,Ferula Tipo Baseball Mediana,Ferula Tipo Baseball Mediana    1 Ferula,28042025,5,4,58.75,2028-11-30,ALLY-Farmacia,
7502276681240,Ferula tipo rana G,Ferula tipo rana G    1 Otros,28042025,5,5,58.75,2028-11-30,ALLY-Farmacia,
7501082720082,Vaselina Nuvel Protección Para Bebé 230 G,Vaselina Nuvel Protección Para Bebé 230 G 230 g ()  1 Pasta,508111,5,4,33.98,2028-12-30,ALLY-Farmacia,
7502256725384,Cabestrillo Mediano,Cabestrillo Mediano 0 g  1 Otros,218979,2,2,51.64,2028-12-31,ALLY-Farmacia,
7501032919177,Family Guard Frescura Campestre Aerosol 400 Ml,Family Guard Frescura Campestre Aerosol 400 Ml 400 ml ()  1 Aerosol,D064,5,4,54.19,2028-12-31,ALLY-Farmacia,
41333001029,Duracell Pilas Alcalinas AA,Duracell Pilas Alcalinas AA    4 Pila,42587,3,2,86.53,2028-12-31,ALLY-Farmacia,
48217,Cartulina para exámen de vista,Cartulina para exámen de vista    1 Cartulina,NB5487,2,1,155.17,2028-12-31,ALLY-Farmacia,
616784451619,Instant Hot Pack,Instant Hot Pack   ()  1 Compresa,R210706,4,1,64.65,2028-12-31,ALLY-Farmacia,
616784451718,Compresa Instant Cold,Compresa Instant Cold    1 Polvo,54032,10,1,64.0,2028-12-31,ALLY-Farmacia,
7702136645003,Cure Band STD.,Cure Band STD.    100 Curitas,2412014,10,9,24.88,2028-12-31,ALLY-Farmacia,
62644,Bata Laboratorio Blanca,Bata Laboratorio Blanca    1 Bata,23052025,3,3,110.09,2028-12-31,ALLY-Farmacia,
44623,Fèrula de Muñeca con pulgar lado derecho,Fèrula de Muñeca con pulgar lado derecho   ()  1 Ferula,29052025,1,1,257.76,2028-12-31,ALLY-Farmacia,
7501943490994,Toallas Sanitarias Kotex Ultra Delgada Con Alas,Toallas Sanitarias Kotex Ultra Delgada Con Alas   ()  10 Toallas Sanitarias,243741,5,5,16.43,2028-12-31,ALLY-Farmacia,
7506425613168,Kleenex,Kleenex    90 Pañuelos Desechables,312580,2,2,24.37,2028-12-31,ALLY-Farmacia,
41333001098,Pila Duracell  AAA4,Pila Duracell  AAA4   ()  1 Pila,23052025,3,3,96.14,2028-12-31,ALLY-Farmacia,
41333038216,Pila Duracell CR2023 Empaque 2 pzas,Pila Duracell CR2023 Empaque 2 pzas    2 Pila,23052025,2,2,39.43,2028-12-31,ALLY-Farmacia,
7501058751614,Lysol Toallitas Desinfectantes c/35,Lysol Toallitas Desinfectantes c/35    35 Toallitas,613134,3,3,62.0,2028-12-31,ALLY-Farmacia,
7502224244350,Pañuelos desechables,Pañuelos desechables    90 Pañuelos Desechables,24052025,15,8,12.14,2028-12-31,ALLY-Farmacia,
7501943490994,Toallas Sanitarias Kotex Ultra Delgada Con Alas,Toallas Sanitarias Kotex Ultra Delgada Con Alas   ()  10 Toallas Sanitarias,29042025,10,1,16.43,2028-12-31,ALLY-Farmacia,
7500435155847,Shampoo Pantene Bambú Control Caída,Shampoo Pantene Bambú Control Caída  ml  400 Shampoo,22052025,2,1,63.23,2028-12-31,ALLY-Farmacia,
7506246001182,Cinta Micropore Blanco 2.5cm X 5m (Químicos Cali),Cinta Micropore Blanco 2.5cm X 5m (Químicos Cali)   ()  1 Cinta adhesiva,029,10,8,16.67,2028-12-31,ALLY-Farmacia,
759684076251,Algodon absorbente plisado,Algodon absorbente plisado 200 g ()  1 Otros,01BQ22,20,10,37.51,2029-01-29,ALLY-Farmacia,
7501463317016,LAVAOJOS DE PLÁSTICO (Edigar) Cap. 10 ML. c/1 Pza.,LAVAOJOS DE PLÁSTICO (Edigar) Cap. 10 ML. c/1 Pza. 10 ml ()  10 Líquido,EN59224,10,9,3.15,2029-01-31,ALLY-Farmacia,
7501101633348,Folivital,Folivital (Acido Fólico) 4 mg 90 Tab,25A321V2,1,1,301.94,2029-01-31,ALLY-Farmacia,
7501075713718,Namifen,"Namifen (Ácido mefenámico,Ácido mefenámico) 500 mg/500 mg 20 Tab",440055,4,4,21.84,2029-01-31,ALLY-Farmacia,
7506022300775,Sensi Medical jeringas de plástico 3ml 22x32ml,Sensi Medical jeringas de plástico 3ml 22x32ml   1 Solido,2402692702,100,14,1.73,2029-02-20,ALLY-Farmacia,
7502224245876,AMBIO-ON CATÉTER IV Radiopaco 14Gx46mm. Color Naranja c/1 Pza.,AMBIO-ON CATÉTER IV Radiopaco 14Gx46mm. Color Naranja c/1 Pza.    1 Catéter ,062403,15,15,3.97,2029-02-28,ALLY-Farmacia,
7503007822611,Novofine 32 G Tip Etw 100 Agujas,Novofine 32 G Tip Etw 100 Agujas   (Solución Hartmann ) 32 g  100 Agujas,PS7C14S-1,10,2,456.21,2029-02-28,ALLY-Farmacia,
7501101600425,Folivital ,Folivital    (Acido Fólico ) 5 mg  30 Tableta,25B358V1,2,1,121.52,2029-02-28,ALLY-Farmacia,
7503007822611,Novofine 32 G Tip Etw 100 Agujas,Novofine 32 G Tip Etw 100 Agujas   (Solución Hartmann ) 32 g  100 Agujas,PS7C14S-1,8,8,529.2,2029-02-28,ALLY-Farmacia,
750112601462,Guantes de látex,Guantes de látex    10 Guante,240402,1,1,25.56,2029-03-31,ALLY-Farmacia,
4968420501049,"AGUJA HIPODERMICA  22Gx1""(25mm) ","AGUJA HIPODERMICA  22Gx1""(25mm)    ()  100 Caja con aguja",202405C,1,1,57.34,2029-04-10,ALLY-Farmacia,
4968420501049,"AGUJA HIPODERMICA  22Gx1""(25mm) ","AGUJA HIPODERMICA  22Gx1""(25mm)    ()  100 Caja con aguja",202405C,1,1,57.34,2029-04-10,ALLY-Farmacia,
7505697311130,Compresa Química Caliente ,Compresa Química Caliente     1 Otros,SL,60,2,87.0,2029-04-11,ALLY-Farmacia,
7505697311147,Compresa Química Fría,Compresa Química Fría    1 Otros,SL,59,1,87.0,2029-04-15,ALLY-Farmacia,
7501463301374,Collarín Cervical Actimove Mediano (Edigar),Collarín Cervical Actimove Mediano (Edigar)   ()  1 Otros,PA158,3,2,49.22,2029-04-30,ALLY-Farmacia,
7502209290211,Uro-Vaxom,Uro-Vaxom   (Lisados Bacterianos Liofilizados de Escherichia coli ) 6 mg  30 Capsula,2400050,2,1,1083.85,2029-04-30,ALLY-Farmacia,
7501128157650,Cubrebocas quirúrgico tricapa c/50 ,Cubrebocas quirúrgico tricapa c/50     50 Cubrebocas,202401-11,20,7,23.33,2029-04-30,ALLY-Farmacia,
7502209290211,Uro-Vaxom,Uro-Vaxom   (Lisados Bacterianos Liofilizados de Escherichia coli ) 6 mg  30 Capsula,2400337,2,1,1083.85,2029-04-30,ALLY-Farmacia,
7506022300843,Jeringa de plástico  5 mL 22G x 32 mm,Jeringa de plástico  5 mL 22G x 32 mm   ()  1 Jeringa,2405723404,100,10,2.17,2029-05-15,ALLY-Farmacia,
70200412230,Cinta Quirúrgica Micropore 1.25cmX9.1m (3M) REF 1530-0,Cinta Quirúrgica Micropore 1.25cmX9.1m (3M) REF 1530-0    1 Cinta adhesiva,33XYLW,24,24,8.41,2029-06-11,ALLY-Farmacia,
70200412230,Cinta Quirúrgica Micropore 1.25cmX9.1m (3M) REF 1530-0,Cinta Quirúrgica Micropore 1.25cmX9.1m (3M) REF 1530-0    1 Cinta adhesiva,33Y4YR,24,7,8.41,2029-06-20,ALLY-Farmacia,
7502224245883,AMBIO-ON CATÉTER IV Radiopaco 16Gx46mm. Color Gris ,AMBIO-ON CATÉTER IV Radiopaco 16Gx46mm. Color Gris     1 Catéter ,082407,15,10,3.93,2029-06-30,ALLY-Farmacia,
382903201761,BD Ultra -fine 31gx5 ,BD Ultra -fine 31gx5    ()  10 Agujas,M36726,63,1,52.82,2029-06-30,ALLY-Farmacia,
7502224245906,Ambio-on cateter IV 20x32mm rosa,Ambio-on cateter IV 20x32mm rosa    1 Aguja,092407,15,3,4.5,2029-06-30,ALLY-Farmacia,
75029052025,Introcan Certo N.14,Introcan Certo N.14    1 Catéter ,24F05G8361,15,13,13.5,2029-06-30,ALLY-Farmacia,
7503024392845,Ferula Tipo Rana Mediana,Ferula Tipo Rana Mediana    1 Ferula,42241807,10,3,56.25,2029-06-30,ALLY-Farmacia,
7501125100116,Isotónico Cloruro Sodio CS Plástico 250 ml,Isotónico Cloruro Sodio CS Plástico 250 ml   1 Liquido,587369,1,1,23.92,2029-06-30,ALLY-Farmacia,
70200534694,Cinta Quirúrgica Micropore 2.5cmX9.1m (3M) REF 1530-1,Cinta Quirúrgica Micropore 2.5cmX9.1m (3M) REF 1530-1   ()  1 Cinta adhesiva,33YFCN,36,19,12.13,2029-07-01,ALLY-Farmacia,
7502224246064,JERINGA c/ aguja 3 mL. ,JERINGA c/ aguja 3 mL.     1 Aguja,20240704,300,4,1.1,2029-07-03,ALLY-Farmacia,
7501128113403,Jeringa Hipodérmica 20 ml (DL) sin aguja AZUL,Jeringa Hipodérmica 20 ml (DL) sin aguja AZUL   ()  1 Jeringa,240718,10,2,3.47,2029-07-20,ALLY-Farmacia,
7501128110266,Guante de exploración,Guante de exploración    50 Guante,2407201,4,4,58.56,2029-07-31,ALLY-Farmacia,
7502224245890, Ambio-on cateter IV 18x32mm Verde, Ambio-on cateter IV 18x32mm Verde    1 Aguja,042408,15,5,4.47,2029-07-31,ALLY-Farmacia,
7503003406761,Venda 20 cm x 5 m,Venda 20 cm x 5 m    1 Venda,V113024,3,2,13.92,2029-07-31,ALLY-Farmacia,
7502224243841,Cubrebocas Tres Pliegos Colores Caja 50 piezas,Cubrebocas Tres Pliegos Colores Caja 50 piezas   ()  50 Cubrebocas,GD23-76,2,1,39.33,2029-07-31,ALLY-Farmacia,
788070681724,Mascarilla KN95,Mascarilla KN95    1 Mascarilla,SL,30,10,11.21,2029-08-21,ALLY-Farmacia,
7502224246118,JERINGA 5 mL. con aguja 22Gx32mm AMBIDERM NEGRA,JERINGA 5 mL. con aguja 22Gx32mm AMBIDERM NEGRA   ()  1 Aguja,20240830,300,5,1.1,2029-08-30,ALLY-Farmacia,
4968420506518,Jeringa (Ambiderm) c/ aguja 22Gx32mm,Jeringa (Ambiderm) c/ aguja 22Gx32mm 3 ml  1 Jeringa,24I2802J,300,300,1.43,2029-08-31,ALLY-Farmacia,
7501128110242,Guantes Exploración Latex No Esteril Chico 100 Piezas,Guantes Exploración Latex No Esteril Chico 100 Piezas    100 Guante,2408182,5,2,58.56,2029-08-31,ALLY-Farmacia,
7501128110242,Guantes Exploración Latex No Esteril Chico 100 Piezas,Guantes Exploración Latex No Esteril Chico 100 Piezas    100 Guante,2408182,4,1,58.56,2029-08-31,ALLY-Farmacia,
7502224245920,AMBIO-ON CATÉTER IV Radiopaco 24Gx19mm. Color Amarillo c/1 Pza.,AMBIO-ON CATÉTER IV Radiopaco 24Gx19mm. Color Amarillo c/1 Pza.    1 Catéter ,275409,15,11,4.84,2029-08-31,ALLY-Farmacia,
7502224245913,Catéter inttravenoso sin alas y puerto de inyección,Catéter inttravenoso sin alas y puerto de inyección    1 Catéter ,272409,15,5,4.75,2029-08-31,ALLY-Farmacia,
7503029763473,Vaso y Tapa N.0 (Envase Cuevas),Vaso y Tapa N.0 (Envase Cuevas)   ()  1 Otros,01042025,500,178,0.43,2029-08-31,ALLY-Farmacia,
7898909175508,"Safelet Catéter IV Radiopaco 22Gx1""(25mm) Azul c/1 Pza.","Safelet Catéter IV Radiopaco 22Gx1""(25mm) Azul c/1 Pza.   ()  1 Otros",24I11D,10,10,7.5,2029-08-31,ALLY-Farmacia,
7501048695003,Venda Elástica 5 cm x 5 cm,Venda Elástica 5 cm x 5 cm    1 Venda,2A184001,60,37,4.01,2029-08-31,ALLY-Farmacia,
7501281200101,Abatelenguas,Abatelenguas   25 Tablillas,300924,20,13,8.55,2029-09-30,ALLY-Farmacia,
4968420731545,JERINGA 5 ML 22 X 32,JERINGA 5 ML 22 X 32    1 Jeringa,24J2209J,200,150,1.56,2029-09-30,ALLY-Farmacia,
4968420726367,Jeringa 3ml c/aguja 22Gx32mm,Jeringa 3ml c/aguja 22Gx32mm 3 ml ()  1 Jeringa,24J2108J,300,15,1.43,2029-09-30,ALLY-Farmacia,
7501128113120,Jeringa Desechable DL 21Gx32mm,Jeringa Desechable DL 21Gx32mm 3 ml ()  1 Jeringa,241009,10,10,2.18,2029-10-30,ALLY-Farmacia,
4968420726367,Jeringa 3ml c/aguja 22Gx32mm,Jeringa 3ml c/aguja 22Gx32mm 3 ml ()  1 Jeringa,24K1108J,100,100,1.43,2029-10-31,ALLY-Farmacia,
7502224246118,JERINGA 5 mL. con aguja 22Gx32mm AMBIDERM NEGRA,JERINGA 5 mL. con aguja 22Gx32mm AMBIDERM NEGRA   ()  1 Aguja,20241109,200,170,1.09,2029-11-08,ALLY-Farmacia,
729513107883,Venda elastica 5x5 cm,Venda elastica 5x5 cm    1 Venda,181124,80,1,3.4,2029-11-30,ALLY-Farmacia,
7501048780433,Aplicadores Limpiecitos ,Aplicadores Limpiecitos    ()  300 Otros,68077,5,4,26.03,2029-11-30,ALLY-Farmacia,
7501048692286,VENDA MALLA PROTEC TUBULAR NO3 2M,VENDA MALLA PROTEC TUBULAR NO3 2M    1 Otros,2A025067,5,5,15.39,2029-11-30,ALLY-Farmacia,
70200739582,Cinta Quirúrgica Transpore 2.5cmX9.1m (3M) REF 1527-1,Cinta Quirúrgica Transpore 2.5cmX9.1m (3M) REF 1527-1   ()  1 Cinta adhesiva,343LEK,12,11,16.22,2029-11-30,ALLY-Farmacia,
7501048692088,"PROTEC-MALLA No. 1, Longitud 2 Mts.","PROTEC-MALLA No. 1, Longitud 2 Mts.    1 Venda",2A015023,10,1,10.69,2029-12-03,ALLY-Farmacia,
7501048692088,"PROTEC-MALLA No. 1, Longitud 2 Mts.","PROTEC-MALLA No. 1, Longitud 2 Mts.    1 Venda",2A015023,2,2,12.05,2029-12-03,ALLY-Farmacia,
7501048692484,Protec- Malla N. 5,Protec- Malla N. 5    1 Venda,2A025077,5,5,17.09,2029-12-06,ALLY-Farmacia,
729513107883,Venda elastica 5x5 cm,Venda elastica 5x5 cm    1 Venda,161224,50,5,3.4,2029-12-16,ALLY-Farmacia,
7501125110719,Agua Estéril Inyectable Irrigación 1 Litro PISA,Agua Estéril Inyectable Irrigación 1 Litro PISA   ()  1 Aguja,H24D201,2,1,45.31,2029-12-30,ALLY-Farmacia,
151522,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A    10 Otros,SL,3,2,99.38,2029-12-31,ALLY-Farmacia,
7501038780518,Cotonete Nasal,Cotonete Nasal 1 g  1 Otros,3012025,96,96,0.01,2029-12-31,ALLY-Farmacia,
7501048692149,"PROTEC-MALLA No. 2, Longitud 10 Mts.","PROTEC-MALLA No. 2, Longitud 10 Mts.    1 Venda",2A015074,5,5,33.4,2029-12-31,ALLY-Farmacia,
7501082720082,Vaselina Nuvel Protección Para Bebé 230 G,Vaselina Nuvel Protección Para Bebé 230 G 230 g ()  1 Pasta,14022028,5,4,33.98,2029-12-31,ALLY-Farmacia,
7502276681226,Ferula tipo rana Ch,Ferula tipo rana Ch    1 Otros,003122,5,5,58.76,2029-12-31,ALLY-Farmacia,
7502276681240,Ferula tipo rana G,Ferula tipo rana G    1 Otros,00121,6,1,58.75,2029-12-31,ALLY-Farmacia,
7502276681189,Ferula tipo baseball G,Ferula tipo baseball G    1 Otros,002,6,1,58.75,2029-12-31,ALLY-Farmacia,
7502276681233,Ferula tipo rana M,Ferula tipo rana M    1 Otros,0012,10,1,58.75,2029-12-31,ALLY-Farmacia,
151522,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A    10 Otros,0019,5,2,99.38,2029-12-31,ALLY-Farmacia,
7501128113335,Jeringa desechable 10 mL,Jeringa desechable 10 mL   ()  1 Jeringa,241201,10,3,3.22,2029-12-31,ALLY-Farmacia,
15000000069,Bata Cirujano con manga No esteril,Bata Cirujano con manga No esteril 0 g  10 Otros,00018,4,1,206.25,2029-12-31,ALLY-Farmacia,
7501128113335,Jeringa desechable 10 mL,Jeringa desechable 10 mL   ()  1 Jeringa,241201,7,7,3.22,2029-12-31,ALLY-Farmacia,
7502276681226,Ferula tipo rana Ch,Ferula tipo rana Ch    1 Otros,001,5,5,58.75,2029-12-31,ALLY-Farmacia,
7502013198383,Férula Tipo Rana Grande Medi Par ,Férula Tipo Rana Grande Medi Par  0 mg  1 Otros,00253,5,1,56.88,2029-12-31,ALLY-Farmacia,
7702031310914,Gel Neutrógena Hidratante Corporal ,Gel Neutrógena Hidratante Corporal  400 ml  1 Gel,1354,2,1,106.9,2029-12-31,ALLY-Farmacia,
151522,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A,Sábana 1.20 x 2m Azul C/10 pzas Clave SA2A    10 Otros,14032025,3,3,99.38,2029-12-31,ALLY-Farmacia,
15000000069,Bata Cirujano con manga No esteril,Bata Cirujano con manga No esteril 0 g  10 Otros,14032025,2,2,206.25,2029-12-31,ALLY-Farmacia,
7502276681165,Ferula tipo baseball ch,Ferula tipo baseball ch   ()  1 Otros,545141,10,8,58.75,2029-12-31,ALLY-Farmacia,
37000749615,Pampers swaddlers sensitive etapa 6,Pampers swaddlers sensitive etapa 6   ()  16 Pañal,3187U017691305,5,2,260.0,2029-12-31,ALLY-Farmacia,
7501048693009,Venda Elástica 5cmX 5m Protec,Venda Elástica 5cmX 5m Protec   (Venda ) 1 Pieza  1 Venda,2A025001,60,24,4.7,2030-01-24,ALLY-Farmacia,
7501463301404,Cabestrillo sencillo talla G,Cabestrillo sencillo talla G    1 Otros,PE785,3,1,52.56,2030-01-31,ALLY-Farmacia,
7501048350889,Agua Oxigenada,Agua Oxigenada 480 ml  1 Líquido,3A055029,3,2,13.98,2030-01-31,ALLY-Farmacia,
7501048621606,Torundas de Algodón 500 g Protec,Torundas de Algodón 500 g Protec   ()  1000 Algodón,76409,3,1,77.78,2030-02-28,ALLY-Farmacia,
759684471209,Venda 15 cm,Venda 15 cm    1 Venda,0123352,1,1,14.22,2030-03-01,ALLY-Farmacia,
